Conf,Conf Abb,Expenses Title,FBS Conference,FBS Conference Labels,Ipeds Id,Make Money?,NCAA Subdivision,Profits Title,Revenues Title,School,School Abb,School | Conf SAA,School | Conf SAA (copy),Schools | SA,Schools | SA Shapes,Total Profit (bin),Year,% of Revenue from Athletics,"Annual Debt Service, Leases and Rental Fees on Athletic Facilities","Annual Debt Service, Leases and Rental Fees on Athletic Facilities Expense",Athletic Student Aid,Athletic Student Aid Expense,Athletics Related Debt,Athletics Related Debt Expense,Coaches Compensation,Competition Guarantees - Paid,Competition Guarantees - Paid Out,Competition Guarantees - Paid Out Expense,"Corporate Sponsorship, Advertising, Licensing",Donor Contributions,Excess Transfers Back,Excess Transfers Back Expense,Expenses | 2017,Expenses | 2017 YoY,Expenses | 2017 YoY ▲,Expenses | 2017 YoY ▼,Facilities and Equipment,Facilities and Equipment Expense,Game Expenses and Travel,Game Expenses and Travel Expense,Institutional/Government Support,Medical,Medical Expense,"NCAA/Conference Distributions, Media Rights, and Post-Season Football",Number of Records,Other Expenses,Other Expenses Expense,Other Revenue,Profit | 2017,Profit | 2017 YoY,Profit | 2017 YoY ▲,Profit | 2017 YoY ▼,Recruiting,Recruiting Expense ,Revenues | 2017,Revenues | 2017 YoY,Revenues | 2017 YoY ▲,Revenues | 2017 YoY ▼,Student Fees,SUM(1),Support and Admin Compensation w/Severance,Support and Admin Compensation w/Severance Expense,Ticket Sales,Total Academic Spending (University-Wide),Total Expenses,Total Expenses Expense,Total Expenses Line Dot,Total Football Coaching Salaries,Total Football Coaching Salaries Expense,Total Football Spending,Total Football Spending Expense,Total Profit,Total Profit Line Dot,Total Revenues,Total Revenues Line Dot,Year | ACC,Year | B10,Year | B12,Year | B12 (copy 2)
False,P12,Expenses,Pacific-12 Conference,P12,209542,Lost Money,Football Bowl Subdivision,Profits,Revenues,Oregon State University,ORST,,,,► P12,-4000K,2007,0.398926238,,,7640526.47850629,-7640526.47850629,,,8892982.57738171,1147007.66621727,2678471.44883373,-2678471.44883373,2261945.68330456,18111420.2935122,0,0,,,,,18472823.9983459,-18472823.9983459,8253416.19309741,-8253416.19309741,14660118.338561,875334.156700652,-875334.156700652,10418682.9677218,1,8240183.19440209,-8240183.19440209,2005844.56107347,,,,,964551.561742827,-964551.561742827,,,,,1730503.96444464,1,7543034.97665917,-7543034.97665917,10402258.6309051,569983312.372579,63561324.5856697,-63561324.5856697,,3300391.13393065,-3300391.13393065,13590451.7157157,-13590451.7157157,-2823542.47992969,,60737782.10574,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,104179,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Arizona,ARIZ,,,,► P12,4000K,2007,0.576601345,,,7665919.43620217,-7665919.43620217,,,8606104.77833893,1491396.68877112,2711180.06011206,-2711180.06011206,5766906.5682348,14028625.7966403,0,0,,,,,7676295.62587195,-7676295.62587195,6261320.89361448,-6261320.89361448,6085553.05597537,920089.288047401,-920089.288047401,10650593.8164456,1,5440693.24070492,-5440693.24070492,3175005.2301801,,,,,1043936.82097341,-1043936.82097341,,,,,0,1,9757757.65307303,-9757757.65307303,13807252.0356634,1271727984.39663,50083297.7969384,-50083297.7969384,,3011413.55710329,-3011413.55710329,10720628.4665561,-10720628.4665561,4922035.39497229,,55005333.1919106,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,110635,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of California-Berkeley,CAL,,,,► P12,0K,2007,0.514550791,,,9777396.47881348,-9777396.47881348,,,14563037.7634578,1389346.79391646,3634886.66104634,-3634886.66104634,5438877.06025067,16711438.0209383,0,0,,,,,6433860.3518483,-6433860.3518483,8438182.74765897,-8438182.74765897,8931316.83366172,1032484.1189885,-1032484.1189885,13312990.5055801,1,13050517.1249674,-13050517.1249674,6140754.98693945,,,,,891750.390736437,-891750.390736437,,,,,2396628.9493295,1,12587183.909452,-12587183.909452,16087946.3963532,1652130395.28226,70409299.5469693,-70409299.5469693,,5638000.58496776,-5638000.58496776,,,0,,70409299.5469693,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,110662,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of California-Los Angeles,UCLA,,,,► P12,0K,2007,0.663908766,431843.493987469,-431843.493987469,9470174.91209485,-9470174.91209485,6027311.42464619,-6027311.42464619,10378211.8923732,1622351.51805729,4604771.01013954,-4604771.01013954,8560297.44301965,10019144.1035094,0,0,,,,,9364544.74563726,-9364544.74563726,11387688.743861,-11387688.743861,243083.42599879,413597.189015951,-413597.189015951,14408783.9665598,1,13355437.5019199,-13355437.5019199,10678914.1931146,,,,,742555.04417937,-742555.04417937,,,,,2910715.66911323,1,11251419.6478664,-11251419.6478664,22525110.3677148,2600476395.29184,70968400.6870875,-70968400.6870875,,3127635.21569368,-3127635.21569368,19608811.8825845,-19608811.8825845,0,,70968400.6870875,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,209551,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Oregon,ORE,,,,► P12,0K,2007,0.588453075,,,7237890.03692264,-7237890.03692264,,,8197861.21239557,2148241.67448344,2341582.12874201,-2341582.12874201,2430834.2599879,12257405.3583408,0,0,,,,,7466663.95191097,-7466663.95191097,5916030.14730419,-5916030.14730419,0,535681.78833341,-535681.78833341,11818330.7111999,1,14425380.7768549,-14425380.7768549,11795016.6955664,,,,,1246977.46146946,-1246977.46146946,,,,,0,1,9966225.99920959,-9966225.99920959,17994107.0745851,447479471.897243,57334293.5031427,-57334293.5031427,,4193726.19709657,-4193726.19709657,12606838.9407542,-12606838.9407542,1109642.27102089,,58443935.7741636,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,236948,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Washington,WASH,,,,► P12,10000K,2007,0.561841296,1157540.12380376,-1157540.12380376,8336014.78371168,-8336014.78371168,8102780.86662633,-8102780.86662633,11499989.814052,1747601.98961335,2744487.11963439,-2744487.11963439,7011276.09180533,20128329.7806291,0,0,,,,,5615056.98217385,-5615056.98217385,8015318.29241184,-8015318.29241184,1972774.79727652,606775.587657189,-606775.587657189,10779223.147623,1,8738401.19662859,-8738401.19662859,8151771.43728608,,,,,1082264.13201268,-1082264.13201268,,,,,0,1,12159288.7848268,-12159288.7848268,19254498.1110092,2348199122.35931,58797596.6931091,-58797596.6931091,,4304927.60417003,-4304927.60417003,15934306.0957207,-15934306.0957207,10247878.6621335,,69045475.3552426,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,236939,Made Money,Football Bowl Subdivision,Profits,Revenues,Washington State University,WSU,,,,► P12,2000K,2007,0.490477864,,,6428911.86781904,-6428911.86781904,,,5565896.2531159,1561955.7045577,1661917.39702902,-1661917.39702902,2487337.26605113,7770772.89323669,0,0,,,,,5783085.5065452,-5783085.5065452,4006179.23115764,-4006179.23115764,8303762.24324213,696225.658264249,-696225.658264249,8826533.98657476,1,6173555.04388755,-6173555.04388755,2864989.36160261,,,,,736562.458958438,-736562.458958438,,,,,1248062.07656546,1,6023992.75711124,-6023992.75711124,6557213.61514144,656506069.539472,37076326.1738883,-37076326.1738883,,2149266.09749301,-2149266.09749301,8720380.61198121,-8720380.61198121,2544300.97308364,,39620627.1469719,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,104151,Made Money,Football Bowl Subdivision,Profits,Revenues,Arizona State University,ASU,,,,► P12,0K,2008,0.507915880,2452436.7652819,-2452436.7652819,10378946.4869097,-10378946.4869097,49000165.9102455,-49000165.9102455,11385927.0554303,993034.00653404,3626644.53785114,-3626644.53785114,4539860.64562713,13540581.1454638,0,0,,,,,7964774.42363008,-7964774.42363008,7347576.35137549,-7347576.35137549,13018821.8794181,1431660.1252126,-1431660.1252126,10640868.9629297,1,8748972.29216052,-8748972.29216052,3519225.57804382,,,,,845138.692659731,-845138.692659731,,,,,0,1,8796502.74615965,-8796502.74615965,14872580.9289992,1359744646.55867,60526142.7113892,-60526142.7113892,,4348350.97337025,-4348350.97337025,20640367.7450511,-20640367.7450511,598830.435626611,,61124973.1470158,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,209542,Made Money,Football Bowl Subdivision,Profits,Revenues,Oregon State University,ORST,,,,► P12,0K,2008,0.436341902,6831959.32468286,-6831959.32468286,8205017.35864506,-8205017.35864506,93071461.1961789,-93071461.1961789,8594852.24787834,2261861.24848379,1681893.39581415,-1681893.39581415,2735329.8051331,18521037.6623896,0,0,,,,,15158902.9213459,-15158902.9213459,7291870.3649961,-7291870.3649961,10027239.1861686,902078.700629656,-902078.700629656,11280515.7495385,1,8431356.09194488,-8431356.09194488,3333077.82435104,,,,,802762.814843629,-802762.814843629,,,,,1342043.62683326,1,7040990.54288369,-7040990.54288369,9441360.96089467,554737110.770063,58109724.4389814,-58109724.4389814,,3387069.3344827,-3387069.3344827,14268027.3977576,-14268027.3977576,832741.624811232,,58942466.0637926,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,104179,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Arizona,ARIZ,,,,► P12,2000K,2008,0.551001994,1985117.13644954,-1985117.13644954,7503225.82440403,-7503225.82440403,29245571.5055669,-29245571.5055669,9071945.95196432,2201658.38487206,1994117.57937813,-1994117.57937813,5636034.10981306,15214087.2075406,0,0,,,,,8963970.73490888,-8963970.73490888,6544657.47237407,-6544657.47237407,6096881.53507304,710031.721772383,-710031.721772383,9868089.41702966,1,5894756.15585445,-5894756.15585445,3335282.78795182,,,,,1062725.57093945,-1062725.57093945,,,,,0,1,9768441.33753633,-9768441.33753633,12539639.1451057,1312401469.54889,51513872.349132,-51513872.349132,,2998466.23735199,-2998466.23735199,9613501.95642575,-9613501.95642575,3377800.23825391,,54891672.587386,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,110635,Made Money,Football Bowl Subdivision,Profits,Revenues,University of California-Berkeley,CAL,,,,► P12,0K,2008,0.542335127,264194.324259913,-264194.324259913,10028902.3841931,-10028902.3841931,3333084.51281494,-3333084.51281494,14664313.3104276,2300113.68830227,2042275.63424037,-2042275.63424037,7105236.58292619,15488462.4886084,0,0,,,,,7263470.03251015,-7263470.03251015,7831475.56748513,-7831475.56748513,5807478.390354,1522535.16955012,-1522535.16955012,12229990.0201452,1,13719596.7671455,-13719596.7671455,9026452.13522436,,,,,825887.064052268,-825887.064052268,,,,,2498996.27727077,1,13759868.0083194,-13759868.0083194,17258167.6122915,1712131941.13008,71658323.9379236,-71658323.9379236,,4653609.12177684,-4653609.12177684,17131375.5167824,-17131375.5167824,56573.257199109,,71714897.1951227,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,110662,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of California-Los Angeles,UCLA,,,,► P12,0K,2008,0.709934581,417905.257499893,-417905.257499893,9774794.2635024,-9774794.2635024,5685194.31951712,-5685194.31951712,10889027.6949767,3998612.31050535,2630176.00510172,-2630176.00510172,8633507.11027511,9313058.387287,0,0,,,,,10880777.4747495,-10880777.4747495,11006260.860821,-11006260.860821,234096.236685999,530134.337599114,-530134.337599114,14696697.7379131,1,12772566.0153522,-12772566.0153522,8871957.53696347,,,,,776389.08692099,-776389.08692099,,,,,2950440.83702386,1,14411368.9824564,-14411368.9824564,24973124.5648261,2744200937.75952,73671494.72148,-73671494.72148,,3394243.82676513,-3394243.82676513,18895787.8360284,-18895787.8360284,0,,73671494.72148,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,209551,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Oregon,ORE,,,,► P12,0K,2008,0.565560681,3369283.59421449,-3369283.59421449,7724786.76498748,-7724786.76498748,261840990.464317,-261840990.464317,8586537.37250005,925595.339720741,2997304.67412043,-2997304.67412043,579388.185797848,20452409.6471279,0,0,,,,,6813015.36541504,-6813015.36541504,9242288.86544885,-9242288.86544885,1302479.13334536,959947.290338435,-959947.290338435,14785217.328212,1,16720370.5245448,-16720370.5245448,5667421.95617672,,,,,1272343.14447598,-1272343.14447598,,,,,0,1,8398837.89518123,-8398837.89518123,19408641.4123841,440738527.31582,62715431.8970123,-62715431.8970123,,3799310.57779878,-3799310.57779878,16998628.4589097,-16998628.4589097,405721.105752379,,63121153.0027647,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,236948,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Washington,WASH,,,,► P12,2000K,2008,0.683431838,1114743.98421904,-1114743.98421904,8588488.17447243,-8588488.17447243,6688463.90531426,-6688463.90531426,11223327.1536601,1794061.16499424,3880962.23041087,-3880962.23041087,7345594.33657155,14137564.4503085,0,0,,,,,5436212.90640985,-5436212.90640985,9149356.00371646,-9149356.00371646,2062158.2079429,615248.385026191,-615248.385026191,11981622.8309733,1,10035704.5519848,-10035704.5519848,5231088.8658737,,,,,1034870.34826178,-1034870.34826178,,,,,0,1,13944850.8545487,-13944850.8545487,25145215.3968779,2391654325.09263,63909020.6084912,-63909020.6084912,,4319814.64211822,-4319814.64211822,19176438.0109833,-19176438.0109833,3788284.64505087,,67697305.2535421,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,236939,Made Money,Football Bowl Subdivision,Profits,Revenues,Washington State University,WSU,,,,► P12,2000K,2008,0.516585851,2213319.72169097,-2213319.72169097,6479392.55633,-6479392.55633,29072674.7136145,-29072674.7136145,6587411.24840082,2445795.12062392,1727476.39207285,-1727476.39207285,2424753.2131778,8374073.8575718,0,0,,,,,6668398.51359832,-6668398.51359832,4084561.3011766,-4084561.3011766,8889754.42467153,767126.679156114,-767126.679156114,10419175.3678122,1,6998747.31960171,-6998747.31960171,2843457.74211438,,,,,863803.965931495,-863803.965931495,,,,,1243830.22284762,1,6506607.91596072,-6506607.91596072,7526498.33456257,729666172.414675,40683525.8922286,-40683525.8922286,,2436687.66227285,-2436687.66227285,9223602.41204139,-9223602.41204139,3483812.39115315,,44167338.2833818,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,209542,Lost Money,Football Bowl Subdivision,Profits,Revenues,Oregon State University,ORST,,,,► P12,-2000K,2009,0.513536007,7502213.88423632,-7502213.88423632,8531724.10935387,-8531724.10935387,98720886.8299992,-98720886.8299992,9664406.19261852,2061030.79287294,2295730.74447129,-2295730.74447129,3270187.5630495,13233965.8817524,0,0,,,,,15640903.1425928,-15640903.1425928,6901525.29400158,-6901525.29400158,10433068.587187,781659.701617193,-781659.701617193,13856467.3049047,1,8869069.00124599,-8869069.00124599,2890166.79992421,,,,,932154.600345061,-932154.600345061,,,,,2364102.53114617,1,7438330.40844794,-7438330.40844794,11343106.0623511,612596053.286048,61055503.1946943,-61055503.1946943,,3747459.90984249,-3747459.90984249,14017142.5698008,-14017142.5698008,-1603407.67150632,,59452095.523188,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,104179,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Arizona,ARIZ,,,,► P12,0K,2009,0.534854804,2062166.29525325,-2062166.29525325,8795504.10910371,-8795504.10910371,28577742.1724257,-28577742.1724257,11149363.6256744,1598842.16883239,3403757.32334219,-3403757.32334219,6533591.19857763,15670739.4465168,0,0,,,,,7587612.61300807,-7587612.61300807,8244995.7743062,-8244995.7743062,6264703.11619873,804746.758388082,-804746.758388082,9637969.6835061,1,7689212.66736765,-7689212.66736765,5837963.42213342,,,,,1111477.83487411,-1111477.83487411,,,,,0,1,10704187.4003505,-10704187.4003505,14165301.5779178,1345160868.57718,59490858.1064149,-59490858.1064149,,3388123.18958374,-3388123.18958374,14054175.6095007,-14054175.6095007,218252.507267982,,59709110.6136829,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,110635,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of California-Berkeley,CAL,,,,► P12,-2000K,2009,0.484174370,267.374452112,-267.374452112,11139254.8576858,-11139254.8576858,,,16434743.4845222,1091222.26236388,3617315.67495719,-3617315.67495719,7164621.75488012,17471439.2582,0,0,,,,,7552299.04834122,-7552299.04834122,9734181.97484738,-9734181.97484738,9948607.33566902,1255196.6371315,-1255196.6371315,12748414.9954379,1,14372204.6549904,-14372204.6549904,10076031.9584494,,,,,937291.7697346,-937291.7697346,,,,,3561874.0720376,1,16331920.6675008,-16331920.6675008,17534361.752171,1796403920.90449,81374408.7697111,-81374408.7697111,,5776030.99674037,-5776030.99674037,21408297.6089135,-21408297.6089135,-1777835.38050215,,79596573.3892089,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,110662,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of California-Los Angeles,UCLA,,,,► P12,0K,2009,0.706955661,418961.223079797,-418961.223079797,10474069.7322494,-10474069.7322494,5582420.56920744,-5582420.56920744,12233278.3988282,1626764.34017244,5330097.39692238,-5330097.39692238,10269137.8425601,11193981.5975305,0,0,,,,,10153798.7687596,-10153798.7687596,10263750.0795418,-10263750.0795418,234931.526960634,509584.381522526,-509584.381522526,12478795.2691608,1,11249608.9082285,-11249608.9082285,7470961.27882122,,,,,971481.019236714,-971481.019236714,,,,,2795547.56808004,1,12848936.6022166,-12848936.6022166,27964485.8642201,2853237801.32911,74034605.2875058,-74034605.2875058,,3711275.97980432,-3711275.97980432,20573456.1219218,-20573456.1219218,0,,74034605.2875058,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,209551,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of Oregon,ORE,,,,► P12,-2000K,2009,0.567236905,3375546.52184045,-3375546.52184045,8479842.27842851,-8479842.27842851,261687832.698597,-261687832.698597,10619011.2971686,1734420.03431982,1969264.30099901,-1969264.30099901,815734.841520497,20035432.7196999,0,0,,,,,7054011.51710083,-7054011.51710083,8869446.01041068,-8869446.01041068,1564077.89645,959470.424601241,-959470.424601241,15731852.9677302,1,18235267.6569209,-18235267.6569209,6988673.7032884,,,,,1402544.57211965,-1402544.57211965,,,,,0,1,9812691.6162714,-9812691.6162714,19189471.140432,507938149.189819,67401549.6740208,-67401549.6740208,,4520888.0582436,-4520888.0582436,16780373.6282651,-16780373.6282651,-1341886.37057997,,66059663.3034408,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,236948,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of Washington,WASH,,,,► P12,-8000K,2009,0.743396864,1118721.5569554,-1118721.5569554,9229432.70789402,-9229432.70789402,5593607.78477699,-5593607.78477699,12382579.6216548,1472852.86580963,2579807.70942897,-2579807.70942897,7271125.16582383,13970855.4653818,0,0,,,,,6017326.93063852,-6017326.93063852,9121495.09591429,-9121495.09591429,2233792.72547045,707705.494373099,-707705.494373099,12308756.3048329,1,10873228.4650495,-10873228.4650495,-697303.621336528,,,,,1026334.17461735,-1026334.17461735,,,,,0,1,15829520.7158171,-15829520.7158171,23873105.2171737,2463037290.40887,67767430.9153877,-67767430.9153877,,5187883.27515909,-5187883.27515909,20732087.4825334,-20732087.4825334,-7334246.79223192,,60433184.1231558,,,,,2
False,P12,Expenses,Pacific-12 Conference,P12,236939,Made Money,Football Bowl Subdivision,Profits,Revenues,Washington State University,WSU,,,,► P12,0K,2009,0.473294014,2138751.73559931,-2138751.73559931,7213690.00108974,-7213690.00108974,30696087.3081046,-30696087.3081046,6832254.0551949,1320764.90758466,1927932.01435573,-1927932.01435573,2852558.73734404,8643834.55274104,0,0,,,,,7340915.49143294,-7340915.49143294,4465052.66533596,-4465052.66533596,9054259.93034127,663047.248540997,-663047.248540997,9411500.16640228,1,6342915.17768859,-6342915.17768859,2773440.51139304,,,,,637256.241766947,-637256.241766947,,,,,2092575.38461442,1,7177262.18975216,-7177262.18975216,6691115.02484785,758703980.519648,42600325.085158,-42600325.085158,,2309682.32100808,-2309682.32100808,9994318.29848622,-9994318.29848622,239724.130110629,,42840049.2152686,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,100858,Made Money,Football Bowl Subdivision,Profits,Revenues,Auburn University,AUB,,,,► SEC,2000K,2006,0.530254291,8426572.54888024,-8426572.54888024,7875499.9819355,-7875499.9819355,73248582.7899946,-73248582.7899946,12228046.7662657,982784.255039323,2823983.19634081,-2823983.19634081,1322051.26629705,31319208.3424665,0,0,,,,,21225831.4111626,-21225831.4111626,6602410.5348085,-6602410.5348085,0,887194.116166053,-887194.116166053,15809757.7185579,1,11616280.5925254,-11616280.5925254,4829533.12432507,,,,,2070652.18198686,-2070652.18198686,,,,,1097992.45728728,1,9972032.577907,-9972032.577907,23929942.9780046,568210790.672004,75301931.3590983,-75301931.3590983,,6132250.87131507,-6132250.87131507,21665610.340271,-21665610.340271,3989338.78287941,,79291270.1419778,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,159391,Made Money,Football Bowl Subdivision,Profits,Revenues,Louisiana State University and Agricultural & Mechanical College,LSU,,,,► SEC,2000K,2006,0.599626734,,,8406394.92185789,-8406394.92185789,,,11678557.6453878,987570.310068225,2660642.99590666,-2660642.99590666,1371005.94210138,20727829.2892348,0,0,,,,,16988201.1416469,-16988201.1416469,8109839.28476978,-8109839.28476978,0,783114.087140767,-783114.087140767,20207098.1681636,1,15464731.9639731,-15464731.9639731,11414320.9759152,,,,,905152.537573008,-905152.537573008,,,,,0,1,12646976.5919747,-12646976.5919747,25572636.120019,856213997.441262,77643611.1702306,-77643611.1702306,,5536510.83855582,-5536510.83855582,18452182.75077,-18452182.75077,2636849.63527168,,80280460.8055023,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,176080,Made Money,Football Bowl Subdivision,Profits,Revenues,Mississippi State University,MSST,,,,► SEC,0K,2006,0.672873975,2604141.35422467,-2604141.35422467,5255401.53926497,-5255401.53926497,31745170.8117217,-31745170.8117217,6781954.26980567,728249.466768406,1087603.62241609,-1087603.62241609,497628.285788664,2511803.82787353,0,0,,,,,4648489.2825278,-4648489.2825278,2778398.99859289,-2778398.99859289,596397.222405011,734432.049794547,-734432.049794547,11526488.4854906,1,3611258.29401043,-3611258.29401043,2870787.71906499,,,,,655812.166737687,-655812.166737687,,,,,4084233.63415644,1,5158674.4146821,-5158674.4146821,7946936.0202052,497884583.797705,30712024.6378322,-30712024.6378322,,2943491.70474906,-2943491.70474906,8554262.59215382,-8554262.59215382,50500.023920633,,30762524.6617528,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,100751,Made Money,Football Bowl Subdivision,Profits,Revenues,The University of Alabama,BAMA,,,,► SEC,8000K,2006,0.522359559,8743320.09972212,-8743320.09972212,7932415.93882896,-7932415.93882896,291948776.959842,-291948776.959842,10960780.3527572,979831.663877214,3380954.992805,-3380954.992805,1414834.06244441,26665078.1821459,0,0,,,,,19620950.4849983,-19620950.4849983,6137440.52650686,-6137440.52650686,0,743716.044101855,-743716.044101855,17500285.2185204,1,10060036.4623912,-10060036.4623912,8513253.72014622,,,,,887867.973665147,-887867.973665147,,,,,3337447.13335818,1,12467835.2665794,-12467835.2665794,22226870.537286,447345635.677294,72191998.042634,-72191998.042634,,4273643.54776667,-4273643.54776667,18974610.4211985,-18974610.4211985,8445602.4751444,,80637600.5177784,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,221759,Made Money,Football Bowl Subdivision,Profits,Revenues,The University of Tennessee,TENN,,,,► SEC,2000K,2006,0.536022634,5514880.72717147,-5514880.72717147,7923511.73346548,-7923511.73346548,75131443.0307056,-75131443.0307056,14091412.7619411,1250089.00008636,2273673.7789666,-2273673.7789666,4792519.77487394,22796427.7535787,0,0,,,,,22031950.7075878,-22031950.7075878,6318673.66749557,-6318673.66749557,5991625.38329297,1039425.19235276,-1039425.19235276,15917923.7527721,1,11002610.711822,-11002610.711822,10792025.4811113,,,,,2009196.61618166,-2009196.61618166,,,,,1190560.9524632,1,17321667.7399443,-17321667.7399443,25140872.0472425,1207967716.73778,84012122.9097572,-84012122.9097572,,4790705.35998239,-4790705.35998239,14222905.4568969,-14222905.4568969,3859921.2356638,,87872044.145421,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,106397,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Arkansas,ARK,,,,► SEC,0K,2006,0.734784354,5660204.16871198,-5660204.16871198,6865800.71544384,-6865800.71544384,64158607.0577438,-64158607.0577438,9965504.73220465,1278406.4923407,2579888.43706204,-2579888.43706204,2504260.43367872,9234343.15334652,0,0,,,,,12173683.3720543,-12173683.3720543,7092415.65881854,-7092415.65881854,1970016.44579705,641677.827110044,-641677.827110044,14305018.4457882,1,7705855.76125806,-7705855.76125806,4430259.4599413,,,,,1382791.30496981,-1382791.30496981,,,,,0,1,9616744.18791198,-9616744.18791198,25228286.6040553,485191878.950108,58024361.9968333,-58024361.9968333,,3595102.38188551,-3595102.38188551,16518887.9669907,-16518887.9669907,926229.038114458,,58950591.0349478,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,134130,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Florida,FLA,,,,► SEC,4000K,2006,0.458545208,4005249.43944813,-4005249.43944813,7058523.96018477,-7058523.96018477,101096483.278413,-101096483.278413,13400963.6054134,848441.357163376,3489603.20420489,-3489603.20420489,9040265.05024168,35539907.6446771,0,0,,,,,16453271.3906567,-16453271.3906567,10549608.2222145,-10549608.2222145,1731154.20190436,1643733.69228689,-1643733.69228689,17703575.8822754,1,21853003.4436278,-21853003.4436278,13176930.9887446,,,,,1678719.51643597,-1678719.51643597,,,,,2977940.58590859,1,17528971.78467,-17528971.78467,17652872.2724319,1775262104.07121,93656398.8196949,-93656398.8196949,,4454704.05741727,-4454704.05741727,19078438.0513018,-19078438.0513018,5014689.16365214,,98671087.9833471,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,139959,Made Money,Football Bowl Subdivision,Profits,Revenues,University of Georgia,UGA,,,,► SEC,20000K,2006,0.523224705,6856860.79325179,-6856860.79325179,6989326.17650571,-6989326.17650571,121833437.026787,-121833437.026787,13132183.7553463,2579020.51812769,2673106.978518,-2673106.978518,7633472.03647021,35945424.6106956,0,0,,,,,16926482.4618713,-16926482.4618713,14533790.6856088,-14533790.6856088,0,1216427.07971642,-1216427.07971642,20993164.8464665,1,6617578.28134288,-6617578.28134288,5445580.55525049,,,,,1499904.40474171,-1499904.40474171,,,,,3586824.41158303,1,10498137.8911176,-10498137.8911176,18154097.242858,1083732620.62964,74086937.7147687,-74086937.7147687,,4035609.93429689,-4035609.93429689,21381436.5370885,-21381436.5370885,20250646.5066828,,94337584.2214515,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,157085,Lost Money,Football Bowl Subdivision,Profits,Revenues,University of Kentucky,UK,,,,► SEC,-2000K,2006,0.760286336,2738473.53705204,-2738473.53705204,8583799.21882348,-8583799.21882348,44297866.8818707,-44297866.8818707,10818034.4756788,2079074.21016458,2746294.33194877,-2746294.33194877,5623977.78005043,9646814.18588834,0,0,,,,,14745829.5912425,-14745829.5912425,6524966.92597267,-6524966.92597267,0,676433.872995302,-676433.872995302,21119766.7170295,1,13088000.8478394,-13088000.8478394,5865199.71575091,,,,,1194962.45630446,-1194962.45630446,,,,,759800.522569633,1,10140062.3979329,-10140062.3979329,22785579.3621798,1043279594.14785,68518384.1187383,-68518384.1187383,,3034902.97467919,-3034902.97467919,11109939.7816866,-11109939.7816866,-638171.625105038,,67880212.4936332,,,,,2
